destination,category,user_url,username,stars,time,text
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109883526264388078237/reviews?hl=en,Waning Media,3,7 months ago,"Untuk pelayanan poli gigi pemanggilannya sangat2 lama, dari datang jam 08.00 sampai mau jam 11 siang belum dipanggil2 sehingga membuat anak kecil yg mau periksa tidak betah..  ditambah lagi diselingi ibu hamil dari poli KIA semkain menambah lamaa"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/106022373044174909258/reviews?hl=en,Muhammad Rifki,2,9 months ago,"Untuk pelayanan sudah lumayan bagus, akan tetapi untuk antrian demam, batuk, pilek, sesak nafas, nyeri tenggorokan dan pasien TB sangat panjang antriannya saya datang pukul 8 sampai pukul 10 masih antri

Tolong ditambahkan lagi dokter pada bagian pelayanan ini"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/112047843082643833982/reviews?hl=en,Aqyu Cyantik,1,7 months ago,Niat periksa mau minta rujukan ke dokter spesialis saraf krn keluhan anak sering ngeluh pusing n tangan sering tremor tp sm dokter poli infeksi tdk dikasih dgn alasan harus sesuai prosedur...mlh disuruh cek lab sm konsultasi psikologi  ....entah apa hubungannya dgn keluhan anak saya...kl dibilang tdk sesuai prosedur trus hrs sprti apa yg sesuai prosedur ya???...bukankah sbnrnya dokternya sndri yg tdk sesuai prosedur?? Tdk ada keluhan demam lebih dari 4 hr kok suruh cek lab...yo jelas aja hslnya normal...bukan tipe anak yg introvet dan sll bisa curhat ke ibunya kok disuruh konsultasi psikologi...astaghfirullah...tp tdk apa2 kami terima sbg qodarullahu wamasya fa'ala...
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/107850037274755885077/reviews?hl=en,erlita nurhamidha,3,6 months ago,Tanggal 3 November mas mas yang jaga di depan mesin pendaftaran kurang ramah kurang membantu proses pendaftaran terlalu sibuk ingin ngrumpi dengan teman yang lain sangat JUDESss padahal antri banyakkkk di sisi sebelah barat di sisi timur padahal cuma aku yg nganti kayak gak mau melayani akhirnya aku pulang
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/117241385586286704400/reviews?hl=en,Indah Mega,5,6 months ago,"Fisioterapi dg mb Lilik pelayanannya sangat ramah , diperiksa dengan teliti dan mudah dimengerti. Diberikan latihan untuk dirumah juga. 😍 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/106793665993556477887/reviews?hl=en,elva bardiyanti,5,7 months ago,"Fisio terapi  dengan mba lili itu pelayanannya ramah dan enk lahh👍 dan pelayanan yg lain skrng tidak pernah yg lama di panggil

Good job 💯"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/101246411445230654077/reviews?hl=en,Fajrul Falah,5,5 months ago,"Pelayanan sangat mantap, ramah pol, pelayanan bisa cepat apabila sudah paham prosedur pendaftaran. Jos"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/116446535141679023606/reviews?hl=en,laila iin mar'atu sholikhah (Aila iin),4,5 years ago,"Puskesmas Piyungan Bantul sangat dekat dengan jalan jogja Wonosari. Jam pelayanan untuk poli poli atau periksa cek di foto saya ya.
Prokes protokol kesehatan di puskesmas ini, masuk harus cuci tangan keluar juga harus cuci tangan , didalam banyak banget tempat cuci tangan yang disediakan.  Cek suhu di depan , dan daftar antrian juga ada petugas di depan.

Kesini sudah bekali - kali , pelayanan nya cukup bagus selama kesini, karena sewaktu kesini bukan jam jam sibuk. Paling kalau pas keperluan pemeriksaan, antri nya banyak, jadi sabar nunggu antrian. Kalau antri obat kadang lama, soalnya antri juga.
disini ada pelayanan TT untuk kelengkapan data pengajuan syarat sebelum pernikahan. Terkadang ada Event atau acara yang diadakan oleh pihak puskesmas untuk ibu hamil atau ibu balita.
Imunisasi wajib untuk balita ada setiap bulan nya. Pengalaman sewaktu dulu imunisasi bayi di puskesmas, yang nyuntik perawat magang sepetinya. soalnya mbak mbak nya masih muda, jadi habis suntik anak ku , berbekas suntikan nya . Kalau yang nyuntik ibu ibu, bekas suntikan aman.
Rapid tes disini gratis buat ibu hamil Piyungan, ada minimal usia kehamilan nanti di infokan lewat wa grub ibu hamil. Terus ada ANC juga di puskesmas.
Dulu sebelum korona , jenguk saudara di rawat inap . Tempat cukup luas lega tetapi fasilitas dalam kamar seadanya, kalau yang sekarang belum tau.

Di depan puskesmas, untuk kendaraan motor aman parkir motor memadahi. Ada pak parkirnya bayar 2000. Tetapi untuk pengguna mobil, agak cari tempat, di pinggir jalan besar. Sekian dan terimakasih"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102000192706580672882/reviews?hl=en,Renny Puspitasari,5,6 months ago,Pelayanan baik..perawat cantik cantik..ramah sekali..pendaftaran sudah ramah ramah..pelayanan sudah tepat..mutu pelayanan perlu dipertahankan dan ditingkatkan
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/108164187029621997665/reviews?hl=en,The Blog santjoko,4,Edited 4 years ago,"PASSWORD WIFI : PIYUNGAN2
jika blm ganti, tempat memeriksakan anak disini, dekat rumah mudah dicari, ruang tunggu ada wifinya tempatnya sekarang lebih nyaman lebih legaan"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/114044106715603635822/reviews?hl=en,Dea Shinta Bela,1,5 months ago,"Pelayanan tidak ramah, judes, dokter dimintain surat keterangan sakit gamau pdhl udh bener bener dinyatain sakit"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/100309982333091399698/reviews?hl=en,Susilawati,5,2 years ago,Para pegawai sangat ramah. Kebetulan kami menempatkan siswa kami untuk PKL di sini. Terima kasih sudah dibimbing dengan baik. Kedepannya semoga selalu terjalin kerja sama dengan Puskesmas Piyungan.
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109416053335211496182/reviews?hl=en,Tyas Aulia,4,2 years ago,"Sebetulnya bisa ngasih bintang 5, tapi karena kasirnya bikin saya istigfar jadi ga dulu deh. Saya tanya baik2 malah dijawab ketus dan terkesan merendahkan. Sangat tidak profesional :(

Padahal pelayanan bagian lain sudah sangat baik dan cepat. Mulai dari petugas parkir, pendaftaran, dokter di poli, sampai farmasi semua petugasnya ramah dan tanggap. Semoga bisa jadi bahan evaluasi untuk pihak puskesmas sebagai penyedia layanan publik."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/104320215258425801984/reviews?hl=en,Mieffta,4,Edited 6 years ago,ruang tunggu sudah berubah makin adem makin luas ..free wifi..masih terus meningkatkan pelayanan ....untuk masyarakar  piyungan yg lebih baik ....
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/103632232797141700835/reviews?hl=en,ardinsyah wicaksana,4,8 years ago,"Pelayanan ramah, hanya agak lama nunggu, padahal ga ada antrian. Ruang dokter nyaman banget, ruang tunggu agak panas ya. Obat generik lah tentunya, cuma yg paling manteb dokternya perhatian sama pasiennya, bagus bagus."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/101807864120686614823/reviews?hl=en,Dinda Hanun,5,6 months ago,Pelayanan baik dan bagus saya sudah melakukan fisioterapi di puskesmas piyungan.
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/114214727412150057956/reviews?hl=en,Mukhlisin,5,6 months ago,Pelayanan poli infeksi tanggal 2 november cepat baik dan memuaskan
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/110497378076342964097/reviews?hl=en,Imam Sunaryo,5,6 months ago,"Nyaman tempatnya , antrian cepet tertangani , jadi bisa istirahat"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/115654461292964993121/reviews?hl=en,Al Razi Sena,5,Edited 3 years ago,"Pelayanan cepat, antrian bisa online. Sudah ada mesin pendaftaran mandiri"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/100014440032430999218/reviews?hl=en,Aisha Finda Putri,5,8 months ago,"selama pkl di puskesmas piyungan ini seru banget, pembimbingnya asik dan kegiatannya bermanfaat, belajar jadi lebih enjoyy 🤩 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102888757657626454291/reviews?hl=en,Pak BlankOn yk,1,4 years ago,"Pelayanan di bagian depan tidak ramah sama sekali , cenderung nanda tinggi , mana 3 S nya?? Senyum sapa salam tidak ada . namanaya sebuah pelayaan harusnya di berikan sebaik mungkin ,"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102106163651359992596/reviews?hl=en,anisa fauziah,5,2 years ago,"Tadi baru aja ke Puskesmas buat konseling sama psikolognya. Psikolognya sangat ramah dan profesional. Gak nyangka banget ternyata Puskesmas punya layanan konseling sebagus ini, jadi gak perlu lagi jauh-jauh cari tempat lain. Dokternya juga ramah dan gercep.
Catatan: mungkin adminnya bisa lebih fast respon lagi. Padahal biasanya fast respon, tapi kemarin enggak."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/101851983474533015328/reviews?hl=en,The Cholik (Dialog Vlog),5,2 years ago,"Pelayanan pendaftaran gercep good!
Suasana asri, informasi dan sign petunjuk informatif. Paling seneng ada ruang terbuka didalam banyak tanaman hijau dan TOGA (Tanaman obat keluarga) lengkap dengan informasinya."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/104090634416558991489/reviews?hl=en,Sukma Firmansyah,5,3 months ago,Pelayanan poli umum baik sekali
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/101990670731053859366/reviews?hl=en,haysabrin,2,6 months ago,dokter di puskesmas ada brp sih? antrian masi lama bgt dateng dari pagi pulang jam 12
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/100260628285292200661/reviews?hl=en,Tri Irawan,5,3 years ago,"Tahun 2023 sdh bs pendaftaran online jd ga perlu antri flashsale dimesin mandiri. 😂
Pelayanan cepat dan baik. Terima kasih. …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/114862808142418312360/reviews?hl=en,fanessa dhyaaz,2,10 months ago,"hallo, pelayanan di puskesmas baik sekali. terimakasih sebelumnya sudah membantu saya dan masyarakat juga. untuk kedepannya bisa tuh yg di depan punya satpam puskesmas bukan tukang parkir yaa. gunanya pungli didepan situ apa, lebih baik kalian punya satpam puskesmas bukan bapak' tukang parkir situ. sudah tempat parkir sempit dan motor saya di mepet mepetin sm bapaknya jadi susah keluar. gini ya, niat ke puskes cuma berobat doang. jd sy klo lg hrs bolak balik ke puskes dan gaada 10 menit disana di tarifin parkir jadi hes bayar 2x ((agak ga sudi)). gt sih, jadi kurang nyaman kalo mau berobat disini lagi."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/107585045513806094199/reviews?hl=en,Bagoes Alvin Nugraha,5,8 months ago,pelayanannya sngt baik dan petugas sangat ramah
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/104437703957318240929/reviews?hl=en,Dindha Prastiwi,1,a year ago,"Untuk bp umum nya lama bgt, yang lain sudah pada mulai sampai antrian 10, bp umum baru mulai 1, entah yang lama dokter atau perawat kurang tahu, tapi bener-bener lama bgttttt, memang bener yang di dahulukan lansia, tapi gerak cepat mungkin jadi lebih baik."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/100974471646314471760/reviews?hl=en,Auliya Miftakhul Jannah,5,8 months ago,alhamdulillah pelayanan dan pegawai ramah dan bersih tempat nya
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/104522114095156765358/reviews?hl=en,Dhanes Patya,5,10 months ago,"mantap sekali pelayanan di sini. Perawat, bidan, apoteker, dokter, ahli gizi, ATLM, dan petugas lainnya mengedepankan pelayanan yang prima untuk kesehatan pasien🤩🤩🤩 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/108878594965779495258/reviews?hl=en,Zain Alfarizki,3,a year ago,"Butuh tukang kebun, karna kurang kebersihannya. Bisa  kasih pengharum ruangan dibagian ruang tunggu karna pernah bai tai kucing. Semoga jadi masukan lebih baik karna merupakan faskes pertama yg bnyak pasienya 🙏 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/110436466842038616445/reviews?hl=en,Dewi Nur Oktafiani,5,9 months ago,"pelayanannya sangat bagus, tertata, tenaga kesehatannya ramah ramahh baikk"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109202241975482079711/reviews?hl=en,Mohammad Faizal,1,8 months ago,"ribet, lama, pelayanan kurang memuaskan"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109004386451587100744/reviews?hl=en,Nafisa Ridha,5,8 months ago,"pelayanan baik, petugas kesehatan ramah"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/113777989771644124435/reviews?hl=en,Heri Prianto,4,a year ago,"Kinerjanya baik, dokternya yg bertugas ramah dan melayani dengan baik, saya sudah berkali2 priksa, alhamdulillah memuaskan.. Slalu terbuka dengan kritik dan saran, fasilitasnya juga semakin lengkap dan membuat pasien nyaman dlm mengantri.."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/110368717602390046357/reviews?hl=en,Iqbal Anwar,5,9 months ago,"Selamat praktik di Puskesmas Piyungan, tenaga kesehatan sangat humble dan membantu mahasiswa untuk mendapatkan data yang kurang"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/117320979279525090604/reviews?hl=en,Muhammad Anggitama,1,5 months ago,"Pelayanan Jelek , Antrian Tidak Jelas"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/108401451674390664324/reviews?hl=en,cika ayu,1,a year ago,Dokter nya kurang teliti mata sakit ada kya serbuk kotoran besi kok gk d periksa dlu mlh kasih salep bukane d bersihin mlh d kasih salep tok
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/105781762340214326603/reviews?hl=en,sri n,3,a year ago,"Mau cabut gigi anak barengan ibu hamil jadi antri lama banget ,anak2 jadi bosen sambat lama banget, sudah antri 1½jam yg di panggil baru 2 nmer 😞 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/111384521743581505480/reviews?hl=en,Gita Atmania Dewi,4,6 years ago,"Tempat luas, adem, bersih. Pelayanan cepet. Tp antrenya banyak sih. Soal nya puskesmas induk. Buka 24j"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/100048166968659984236/reviews?hl=en,Cindy Permata,5,6 months ago,Pelayanan poli infeksius cepat dan dokter komunikatif
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/117657574120685708382/reviews?hl=en,Nuraeni Dwi,4,9 months ago,"Di bag fusion terapi
Pelayanan nya cumup baik, ramah dan menyenangkan"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/112698497113785442586/reviews?hl=en,deas maharani,2,Edited 9 months ago,"Terima kasih kpd Puskesmas Piyungan krn menerima sasaran sub pin polio dari luar wilayah, saya dari kabupaten sebelah.
Petugas informatif dan ramah... mohon untuk meningkatkan keramahan kpd nakes sub pin polio 1 pada tanggal 31 Juli yg bertugas sore.. jam 3an.. ibu2.. rambutnya pendek/dikucir sy gak ingat, beliau yg gak baca data kok tau2 langsung ""kenapa kemarin ditunda"" , setelah sy bilang dr luar daerah dan nunjuk alamat di kartu kok baru  jwb ""ohh saya gak baca alamat"" 🙃

Oh dan juga admin baik wa ataupun sosmed (ig) kok gak respon ya padahal sebelumnya balesnya cepet.

Terima kasih. Semakin baik kedepannya puskesmas Piyungan 😇"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/107160762327828003757/reviews?hl=en,april joiz,4,a year ago,"Min mohon kalau di puskesmas piyungan untuk KIA pemeriksaan ibu hamil biasanya dimasa kehamilan pertama itu disarankan untuk USG usia kandungan berapa ya ?
Karena baru berapa hari lalu saya kesana tapi tidak di USG,hanya dipencet² perut saya padahal sudah umur 6 minggu dan dokternya sudah tau kehamilan beresiko,apa saya yang harus minta sendiri untuk di USG ?
Mohon penjelasannya,terimakasih"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102214514375290197450/reviews?hl=en,Asmi Rahmah,4,Edited 8 months ago,Ngantri nya pake banget pas di sini. Ruang tunggu sangat luas.
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/114436918252749496545/reviews?hl=en,Ardiyanto Irawan,4,3 months ago,Buka jam berapa???? Mulai praktek jam berapa???? Lamaaaaaaaaaaaaaaaaaaa
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102597071805452670707/reviews?hl=en,Diah Ayu,5,2 years ago,"pegawai ramah, pelayanan cepat, tempatnya bersih"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102078725108349515700/reviews?hl=en,Weell Doog,3,a year ago,"Petugas rujukan yg mas mas sama petugas kasir kurang ramah judes
Apalagi yg di rujukan kayak GK iklas ngelayanin aja cara bicaranya yg bikin GK nyaman"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/103166424178739275533/reviews?hl=en,Meita Arunika,4,a year ago,"Petugas fisioterapinya tidak standby diruangan, kita sudah nunggu lebih dari 10 menit petugasnya belum dateng juga."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/113155316327208802829/reviews?hl=en,Cins Cotton,2,2 years ago,"Fungsi UDG apa ya?? Saya periksa bawa bayi kondisi demam dan lemas mau. Kondisi saya jg sedang menggigil nyeri pusing minta langsung ke ugd tetep diarahkan daftar regular. Pdhl saya jg sudah gakuat rasanya hampir pingsan dri jam 8-11 baru selesai. Dan lagi"" diagnosanya ga sesuai dr.Budi saya suda bilang ada riwayat lambung tipes dikasinya obat batuk pilek. Setelah dampai rumah saya langsung minum 9bat lambung trs membaikk. Mohon untuk lebih ditingkatkan lagi dan mungkin ditambah lg dokter nya agar bisa mengcover pasien dgn lbh baik lagi"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/115986383331734668626/reviews?hl=en,Abdullah,5,a year ago,"Baru kali ini nemu puskesmas dengan pelayan terbaik dan super ramah , sehat selalu orang-orang baik semoga Allah mudahkan segala urusanya"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/117547445363771040428/reviews?hl=en,A1_Zulwina Ningsi Ishak,5,a year ago,"tempat ini bagus, pelayanan baik, di laboratorium juga pelayanan bagus banget, cepat, mba'nya baik bangett pokoknya. ayukk yang mau melakukan pemeriksaan laboratorium, datang di puskesmas piyungann. di puskesmas ini mba'nya dan ibu-ibu di sini baikk bangetttt✨💗 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/108278218592885179882/reviews?hl=en,Al Razi,5,2 years ago,"Pelayanan sangat cepat. Pendaftaran bisa online tinggal cetak saja. Bisa juga dari APM, ada poli khusus lansia dan rujukan, jadi tidak perlu menunggu lama untuk membuat rujukan. Lansia juga didahulukan."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/118342678321602362787/reviews?hl=en,Kelvina Tania Sari,5,9 months ago,"Pelayanan ramah, baik dilayani tepat waktu😍 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109398257197645342317/reviews?hl=en,Nur Adlina,5,6 months ago,Pelayanannya bagus🤏 …
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109184827171823579802/reviews?hl=en,Rochfit syah,5,a year ago,"Pelayanan Sigap dan sangat memuaskan, dimudahkan semuanya dari mulai datang sampai balik, terima kasih bapak ibu puskesmas"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109365279665119728407/reviews?hl=en,Riyatik,1,3 years ago,"Pelayanan poli gigi sangat buruk,,, mempermainkan pasien... Datang dikasih obat matiin saraf gigi, suruh kesitu seminggu lagi. Habis seminggu kesitu lagi, bukanya ditambal atau dijabut malah mau di rujuk ke RS lain. Harusnya kalau gak sanggup bilang dari awal,,"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109700489085822216887/reviews?hl=en,Wiwik Yuliyanti,5,a year ago,"Senang sekali rasanya bisa Melaksanakan kegiatan POK (Praktek Orientasi Kerja) di puskesmas Piyungan.
Pegawai- pegawainya pun baik dan ramah ramah walaupun tidak semuanya"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/104491535642113747888/reviews?hl=en,Tony litto22,2,Edited 2 years ago,"Kecewanya ma anak magang udah antri lama dari lab kok yang di panggil duluan nomer antrian setelah kita dan malah selesai duluan,malah keluar tanya atas nama siapa, …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/110555966764590827969/reviews?hl=en,Andri Sulistyo,1,3 years ago,Pelayanan untuk pasien umum sangat lama di karenakan untuk pemanggilan nomor urut pasien tidak sesuai dengan nomor antrian di karenakan nomor antrian yang sudah kelewat di panggil ulang seharusnya untuk pasien yang sudah mengambil nomor antrian harus menunggu di pukesmas sehingga tidak kelewat...seharusnya untuk pemanggilan nomor antrian di sesuaikan nomor antrian yang sudah berjalan dan untuk nomor antrian yang sudah kelewat di panggil akhir diselesaikan dahulu nomor antrian yang sudah terdaftar sehingga pasien yang sudah menunggu tidak menunggu lebih lama lagi....
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/104445209638343667407/reviews?hl=en,Rosalia Wiwiek Wahyuning Ratri,5,4 years ago,Pelayanannya bagus. Parkir cukup luas.
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/116779371300027208308/reviews?hl=en,Jasmine Abdullah,5,4 years ago,"Lebih bagus lebih baik lebih ramah dan sabar dalam pelayanan.tempat dan ruang2 pemeriksaan juga bersih dan tertata rapi.sepertinya anak-anak dan semua usia tidak perlu takut untuk mengunjungi tempat berobat seperti puskesmas.di dalam ada taman nya nampak sejuk.ada tempat bermain buat balita,poli gigi sudah dijadwalkan hari dan maksimal pasien yang bisa dilayani.anak2 tidak perlu takut menunggu antrean terlalu lama.Dann Ramah lansia.bisa di dahulukan juga dalam kondisi tertentu.terimkasih banyak karena saya juga merawat lansia."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/116620274397777284591/reviews?hl=en,Mindarti Darti,5,a year ago,"Puskesmas Piyungan Melayani Masyarakat dan Pasien dengan kualitas dan kuantitas profesional, ramah dan menyenangkan,program untuk masyarakat desa Ter utama Sitimulyo sangat ber man faat,,,sukses selalu Puskesmas Piyungan, membantu untuk Sehat dan Semangat 🙏🙏🙏 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/111914671381195292671/reviews?hl=en,arsyad hadi,5,a year ago,"Puskesmasnya nyaman, sejuk.. Bisa konsultasi dengan Psikolog yang ramah, sabar, mendengarkan dan memahami permasalahan diri tanpa merasa dihakimi."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/113357076185028214934/reviews?hl=en,Scaca Caca,2,2 years ago,"tolong bgt pelayanan didepan lebih ramah lgi padahal masih muda usia juga gaterlalu jauh sama saya seharusnya pelayanan depan sbg wajah puskesmas kalo pelayanan kek gitu gmn? saya juga sesama nakes, tolong buat atasan"" lebih diperhatikan lgi oknum spt ini"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102055742160054551176/reviews?hl=en,Ganis Khoiruddin,5,2 years ago,"Best banget pelayanannya,, saya sering banget masuk puskesmas sini,, tapi pelayanannya tidak berubah,, bener² bisa mengayomi masyakat, sabar, bisa diajak bercanda juga,, jadipasien ga sepaneng
Sukses selalu untuk puskesmas piyungan"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/114044533087411017473/reviews?hl=en,Wijayanti Yanti,2,a year ago,"Cari rujukan buat ank nunggu lama dpoli umum sampai 2jam..Anke keburu nangis
Drmh"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/115008598618804889532/reviews?hl=en,Sudarwan Toro,5,2 years ago,Tempat untuk penanggulangan keluhan sakit tingkat #1. Sebaiknya melakukan reservasi terlebih dulu agar tidak antri terlalu lama.
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/115660261573643682772/reviews?hl=en,Elsa Mutiara,5,10 months ago,"Pelayanannya sangat bagus, nakesnya ramah-ramah"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/113840059451151398362/reviews?hl=en,Pita Momo,1,3 years ago,"Pelayanan bagian pendaftaran sangat buruk, pakai BPJS juga bayar seharusnya dilayani dengan baik. semoga mas nya cepat dapat hidayah & semoga cepat dapat azab entah dia atau keluarganya yg sakit tapi pas periksa ke RS atau Puskesmas dipersulit juga . amiin ya rabbal alamin"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/118234351994504287010/reviews?hl=en,Dityas Septa,1,a year ago,Sangat sangat lama..terlalu lama untuk pelayanan...menghabis kan masa....
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/109759614652351492890/reviews?hl=en,Nanang Prianta,1,2 years ago,"Fungsinya IGD apa ya, di maps buka 24 jam tetapi gerbang ditutup.seharusnya ada dokter & perawat untuk jam2 malam."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102817319280492357009/reviews?hl=en,Amanda Buana,1,2 years ago,"Pelayanannya lamaaaaaaaa, padahal saya dan bayi saya umur 3 bulan dalam keadaan sakit, mau minta rujukan ke RS harus antri lamaaaaaaaaaaaaaaaaaaaaaaaa"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/100499736108980870070/reviews?hl=en,estiana bem,1,4 years ago,Pelayanannya tidak bagus sama sekali terutama bagian depan. Tidak ada ramah''nya sekalipun bhkan cenderung nada tinggi. Harap di perhatikan dan dibenahi kedepannya
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/112107074827311040570/reviews?hl=en,Shinta Yuliasari,4,7 years ago,Ruang tunggunya lebih enak sekarang. Ngantrinya juga nggak repot karena ada mesin nomor antrian. Musti siapin minum kalau dateng pagi kayaknya. Waktu yang dihabisin buat ngantri periksa dokternya agak lama. Ada tukang parkirnya jadi kendaraan insyaAllah aman.
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/110168098817530436756/reviews?hl=en,sam,4,Edited 9 years ago,"Pelayanan baik. Antrian pasien selalu banyak dan lama mendapat pelayanan medis. Mungkin Jumlah rasio tenaga medis yang ada tidak sesuai dengan banyaknya pasien yang datang setiap harinya, atau mungkin kecepatan & efesiensi tenaga medis yang perlu ditingkatkan lagi. Terutama klinik umum. Semoga ada tindak lanjut dari dinas terkait yang membaca tulisan ini,."
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/117690813048150175990/reviews?hl=en,Faradina Latifasari,4,4 years ago,"Ngantri lumayan, penunggu selain pasien harus diluar"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/113999525652757731815/reviews?hl=en,Eka Hariyanta Daily,5,2 years ago,"Pelayanan bagus 👌, josss …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/105267209393798233829/reviews?hl=en,Nana wardiani,5,3 years ago,"Pngalaman perjalanan dr gunkid menuju jogja tiba2 smp patuk tangan kram dan keringat dingin.akhirnya berhenti di puskesmas piyungan.dan masyaaloh,dokter dan perawat di ugd bgitu sabar,ramah dan baik.smg sehat,dan berbahagia sll dokter dan petugas ugd😇 …"
Puskesmas Piyungan,Public Health Center,https://www.google.com/maps/contrib/102927630330715689456/reviews?hl=en,Lanang Prasetyo,1,5 years ago,"Knpa minta rujukan ke rsud saja dipersulit, ibu hamil 9 bulan bolak balik sudah 2 kali masih ga dikasih rujukan , bayangin hamil 9 bulan harus bolak balik panas2 dijalan besar jogja wonosari berapa kali untuk mendapat rujukan ke rsud saja, padahal sudah dielngkapi surat dri dokter rsud."
